String,Type,label
20% OFF VALENTINE\u2019S DAY FAVOURITES * | LIMITED TIME ONLY,Urgency,1
COLLEGIATE,Not Dark Pattern,0
"We use cookies to improve our services, make personal offers, and enhance your experience. If you do not accept optional cookies below, your experience may be affected. If you want to know more, please, read the Cookie Policy",Not Dark Pattern,0
adidas Originals Brad Smith,Not Dark Pattern,0
"Weight Management Shakes help cut cals, control appetite, and drop LBS.* Learn more about Weight Management »",Not Dark Pattern,0
Less than 6 items left,Scarcity,1
Blankets Throws,Not Dark Pattern,0
Sign up to our mailing list here and be the first to know about exclusive offers and events,Not Dark Pattern,0
1 in stock,Scarcity,1
5 Viewing This Product,Social Proof,1
"Someone in Cedarhurst, United States purchased a Sproet and Sprout Shell/Violet Stripe Bloomers",Social Proof,1
Women's Acid Wash Scoopneck Sweater,Not Dark Pattern,0
View your order history,Not Dark Pattern,0
"Someone in Culgoa, Australia purchased Savelli Epic Mens Comfortable Leather Lace Up Boots Made In Brazil",Social Proof,1
"No thanks, I'll be the last to know.",Misdirection,1
Hurry! Only 6 left in stock,Scarcity,1
"Denise in Saluda, Virginia bought Terani Couture - 1911E9095 Embroidered Asymmetric Neck Mermaid Gown",Social Proof,1
TWO FREE PILLOWS AND 30% OFF WITH PROMO CODE,Misdirection,1
Rare Book Conditions ,Not Dark Pattern,0
🔥 2 people are looking right now,Social Proof,1
"N++ is all about using your momentum to complete levels and get high scores, but in this sci-fi world, there’s a slew of inadvertently homicidal enemy robots trying to prevent you from completing your goal.",Not Dark Pattern,0
"6,743 people have viewed recently",Social Proof,1
Please add products to see your site in action,Not Dark Pattern,0
FANSTASTIC DEALS HERE,Misdirection,1
MORE WAYS TO SHOP,Not Dark Pattern,0
"Michael in Pontiac, United States purchased a",Social Proof,1
"No, thanks. I don't like great deals.",Misdirection,1
Almost gone! Only 3 left In Stock,Scarcity,1
 Buy Tablets ,Not Dark Pattern,0
Only 3 left in stock!,Scarcity,1
Taxes and fees will be estimated at checkout.,Not Dark Pattern,0
"Laurie in Urraween, Queensland bought No Brainer USB Charging Anti-Theft Backpack",Social Proof,1
Please note all products are made in limited quantities and we rarely restock - checkout now so you don't miss out!,Scarcity,1
Free Shipping On Orders Over $49* - Limited Time Only,Urgency,1
Only 1.75 yards left in stock!,Scarcity,1
Build your own powerful multi-vendor marketplace website,Not Dark Pattern,0
"No thanks, I don't like ...",Misdirection,1
"Alyssa in San Antonio, United States purchased a Visa Japan Gift Card 10000 JPY about 35 minutes ago",Social Proof,1
Enter your email VIEW MY CODE OFFER EXPIRES IN: 0 minutes 00 seconds EXTRA 10% OFF,Urgency,1
No thanks. I prefer paying full refund,Misdirection,1
only 7 pieces left,Scarcity,1
If I emailed you how much I love each jersey you’d have an essay coming your way!,Not Dark Pattern,0
ONLY 7 LEFT!,Scarcity,1
Only 3 left.,Scarcity,1
Save $148.98AUD – 49% Off,Misdirection,1
Wyse Thin Client,Not Dark Pattern,0
Food Delivery Program,Not Dark Pattern,0
2 left in stock,Scarcity,1
Natural Backgrounds Edit,Not Dark Pattern,0
00Days17Hours12Mins13Secs,Urgency,1
"No thanks, I don't like stupid stuff",Misdirection,1
No thanks I definitely measured correctly,Misdirection,1
Toddler Boy Underwear and Undershirts,Not Dark Pattern,0
Only 2 stock available,Scarcity,1
"UP TO 60% OFF SPRING SALE PLUS 10% OFF ALL SHOWERS ENTER CODE SHOWERS10 AT CHECKOUT, MUST END TUESDAY 02DAYS  :  04HOURS  :  13MINS  :  28SECS",Urgency,1
Hair Bundles With Closure,Not Dark Pattern,0
 Resend One time Pin ,Not Dark Pattern,0
A-Z Luxury Brands,Not Dark Pattern,0
72 Viewing This Product,Social Proof,1
"Hurry, before it is gone! Limited quantities remaining!",Urgency,1
72% offers claimed. Hurry up!,Scarcity,1
"Package RecyclingWe do try when possible to reuse packaging from our own suppliers in order to send purchased items to our customers, we ask if the packaging is still in good condition after you've received your goods then please try to use it again or recycle if not possible.",Not Dark Pattern,0
"No thanks, I don't like to save",Misdirection,1
436 users are still active on our website Just now,Social Proof,1
Hair Grooming Appliances,Not Dark Pattern,0
Ducted Vacuum Cleaners,Not Dark Pattern,0
 Price Low To High ,Not Dark Pattern,0
 Frame out of stock in this colour,Not Dark Pattern,0
 Short Sleeve Dresses ,Not Dark Pattern,0
Long and Tall,Not Dark Pattern,0
"Someone in Madrid, Spain just bought",Social Proof,1
Italy € 150,Not Dark Pattern,0
Only 4 Left!,Scarcity,1
"128 sold today! Hurry, only a few left!",Scarcity,1
Did you know that Shaver heads need replacing every 12 - 18 months? Get the Coast Guard cleaning spray to extend its life for up to another 6 months!,Misdirection,1
Only 1 left in Stock,Scarcity,1
"No thanks, I'll still want to pay the price",Misdirection,1
 Don't leave without taking discount ,Not Dark Pattern,0
Only 1 left!,Scarcity,1
"Limited time only: FREE SHIPPING on all orders, no minimum required!",Urgency,1
Hurry! Only 7 left in stock.,Scarcity,1
Reloading & Ammunition,Not Dark Pattern,0
Use the domain shortly after payment,Not Dark Pattern,0
Hurry up! 22 people other than you have this product in their cart,Social Proof,1
CUSTOMER SERVICE,Not Dark Pattern,0
Write a review,Not Dark Pattern,0
39 recently purchased it,Social Proof,1
 Redeem Gift Certificates ,Not Dark Pattern,0
Only 4 left,Scarcity,1
I have green eyes and with these bright green contacts makes my eyes look out of this world amazing. I love them and they have lasted months!!,Not Dark Pattern,0
ADD WORLD'S MOST SPECIAL CHAIRS,Misdirection,1
HURRY! ENDS IN: 11 HRS 20 MIN 13 SEC,Urgency,1
Gold Collection Edit,Not Dark Pattern,0
ONLY 1 LEFT,Scarcity,1
Americas,Not Dark Pattern,0
"No thanks, I don't like deals.",Misdirection,1
ONLY 3 LEFT! GET IT NOW!,Scarcity,1
ONLY 4 LEFT IN STOCK,Scarcity,1
Send as giftexpand_more,Not Dark Pattern,0
 Please click ,Not Dark Pattern,0
Americas »,Not Dark Pattern,0
"Healing Crystals are natural beings just like the trees, mountain or flowers. The result of diverse chemical reactions inside the earth over a millennium, gemstones are a true wonder of nature. When you touch a healing crystal, there is a transfer of heat and energy that leads to activation of chakra points. These therapeutic powers noticed in the presence of gemstones are the reason they are called healing crystals. With some crystals as old as the earth, there is immense wisdom in crystal use.",Not Dark Pattern,0
 New In,Not Dark Pattern,0
Write For Business,Not Dark Pattern,0
Cap Construction Costs,Not Dark Pattern,0
 Maker Faire News ,Not Dark Pattern,0
The Wizard Of Oz,Not Dark Pattern,0
only 5 left in stock,Scarcity,1
 Searching...,Not Dark Pattern,0
Time ends 0Hours:04Minutes:46Seconds,Urgency,1
LAYAWAY SALE WE WILL PAY YOUR INITIAL PAYMENT. LIMITED TIME ONLY,Urgency,1
Gold Collection Edit,Not Dark Pattern,0
Boxster Remotes »,Not Dark Pattern,0
Jewelry & Watches,Not Dark Pattern,0
218 people have added this item to cart,Social Proof,1
Gut Health Blog,Not Dark Pattern,0
227 Bought Already,Social Proof,1
Circa Punches !,Not Dark Pattern,0
Items in your cart are in high demand. But we have reserved your order.,Scarcity,1
Long Sleeves !,Not Dark Pattern,0
Other Items On Special Sale,Misdirection,1
"No thanks, I don't like promotions and sponsored content.",Misdirection,1
"Hurry, only 1 left!",Scarcity,1
Arthritis Aids,Not Dark Pattern,0
 Brushes ,Not Dark Pattern,0
Wait! YOUR CART QUALIFIES FOR 15% OFF YOUR ENTIRE ORDER. Offer shipped in: 2955,Urgency,1
End of Product,Not Dark Pattern,0
40% OFF EVERYTHING* ENTER: 40PLT + FREE SHIPPING OVER $80 HURRY! LIMITED TIME ONLY,Urgency,1
LIMITED PRODUCT OFFER!,Urgency,1
11 11 Hours: 00 22 Minutes: 3223 3223 Total,Urgency,1
70% offers claimed. Hurry up!,Scarcity,1
Currently less than 10 available,Scarcity,1
Watercolour Brus Toggle category Watercolour Brushes,Not Dark Pattern,0
4 days 05:46:20,Urgency,1
 Terms of Use Privacy Policy Do Not Sell My Personal Information Request My Personal Information ,Not Dark Pattern,0
About UsNews & Articles,Not Dark Pattern,0
Only 6 left,Scarcity,1
FREE SHIPPING // FOR A LIMITED TIME ONLY,Urgency,1
". Thanks, I don't like free stuff.",Misdirection,1
0:44:56,Urgency,1
Only few items left in stock,Scarcity,1
74% offers claimed. Hurry up!,Scarcity,1
 Watercolour Brushes Toggle category Watercolour Brushes ,Not Dark Pattern,0
Other CollectiblesPhotos,Not Dark Pattern,0
CPUs & Processors,Not Dark Pattern,0
Sale coming soon,Urgency,1
Almost Famous Jeans,Not Dark Pattern,0
What treats can I use?,Not Dark Pattern,0
"NO THANKS, I'D RATHER PAY FULL PRICE",Misdirection,1
7 left in stock,Scarcity,1
iPhones,Not Dark Pattern,0
 REPLACE-WITH-DYANMIC-HOST-ID,Not Dark Pattern,0
 Data Processor Privacy Policy: https://videoly.co/privacy-policy ,Not Dark Pattern,0
"No thanks, I don't want the free gift.",Misdirection,1
Brand: NFL Pro Line by Fanatics Branded,Not Dark Pattern,0
"Gorgeous, lasting high-quality hair color—crafted in Italy.",Not Dark Pattern,0
"No thanks, I’d rather pay full price.",Misdirection,1
"No, thank you. I prefer to pay the full price",Misdirection,1
 Paul Henry ,Not Dark Pattern,0
"SALE TIME IN 19 DAYS, 9 HOURS, 50 MINUTES, 54 SECONDS",Urgency,1
Don’t worry. We’ve got you back.,Not Dark Pattern,0
Limited Time Offer,Urgency,1
 Products ,Not Dark Pattern,0
I always order from them! Such good quality for the price you pay! Will always be back!,Not Dark Pattern,0
Your order is reserved for 08:48 PM,Urgency,1
10 Left in stock,Scarcity,1
00DAYS02HRS14MINS1211SEC OND,Urgency,1
65% of our customers added Surefit protection this year.,Social Proof,1
Combination,Not Dark Pattern,0
Only 1 item left!,Scarcity,1
SLEEP EVENT OFFERS - LIMITED TIME ONLY,Urgency,1
take me back to shopping,Not Dark Pattern,0
"No thanks, I don't want discount",Misdirection,1
Black Jewelry,Not Dark Pattern,0
"LOW IN STOCK, only 2 left",Scarcity,1
JFN V Neck Lace Cut-Out Basic T-Shirt/Tee,Not Dark Pattern,0
Get it fast! 14 added to bag today,Social Proof,1
"Ashley in Auburn, United States purchased a Check Plz iPhone X/Xs Case about 24 minutes ago",Social Proof,1
No wonder I don't like discounts,Misdirection,1
64 users bought this product Touch: The Set - Touch XL & TouchUp Makeup Mirror Bundle,Social Proof,1
3 items left,Scarcity,1
Know exactly what’s going on at home and be alerted of emergencies in real time. ,Not Dark Pattern,0
This product was viewed 26 years ago by someone from Princeton,Social Proof,1
Synthesis XCT Alloy Front Wheel,Not Dark Pattern,0
Only 1 left.,Scarcity,1
Pay With:,Not Dark Pattern,0
Available For A Limited Time Details,Urgency,1
Most-Hearted Styles Shop Items,Not Dark Pattern,0
Optics and Mounts,Not Dark Pattern,0
Custom Cross Stitch & Embroidery Patterns,Not Dark Pattern,0
LIMITED TIME OUT,Urgency,1
"Long Dress Style Beach Cover Up With Lace Detail Jessica in Metairie, United States",Social Proof,1
Discontinued Item,Not Dark Pattern,0
MIN Twins GAME,Not Dark Pattern,0
Your order is reserved for 19:57 minutes.,Urgency,1
Your shopping bag is empty...,Not Dark Pattern,0
7 people have it in their cart,Social Proof,1
Please enable products to see your site in action,Not Dark Pattern,0
About Bob's,Not Dark Pattern,0
Become an Affiliate,Not Dark Pattern,0
This is in 5 other carts.,Social Proof,1
 Coloured Pencils ,Not Dark Pattern,0
"Someone from Osijek, Croatia just bought TMC CP Style Single Pistol Pouch",Social Proof,1
HHR remotes,Not Dark Pattern,0
 Clinical Studies ,Not Dark Pattern,0
from France,Not Dark Pattern,0
Brand ,Not Dark Pattern,0
Site Wide Savings for the Entire Family! Pricing is off Rogan's Shoes every day Low Prices! Prices are already reflected on the site. Limited time only! Restrictions apply. Online Only.,Urgency,1
"Someone from Portland, United States (US) purchased MODALERT recently.",Social Proof,1
View All Homeware,Not Dark Pattern,0
Chest Chest T-Shirt And Shorts Combo,Not Dark Pattern,0
 Tires,Not Dark Pattern,0
" Your company account is blocked and you cannot place orders. If you have questions, please contact your company administrator. ",Not Dark Pattern,0
"Someone in Petaling Jaya, Malaysia just bought SNEAKERGUARD ® Paint Marker - BOOST White",Social Proof,1
 family ,Not Dark Pattern,0
89% offers claimed. Hurry up!,Scarcity,1
or,Not Dark Pattern,0
Easy Release Cleat Kit,Not Dark Pattern,0
Trowels & Putty Knife,Not Dark Pattern,0
Limited Time Offer: 10% Off your first purchase,Urgency,1
35% OFF EVERYTHING* EXCL SALE & BEAUTY ENTER: DOLL35 - HURRY! ENDS IN  16H 59M 06S,Urgency,1
 ॐ Welcome to Devshoppe Sign In or Create an Account ,Not Dark Pattern,0
Light Works hops,Not Dark Pattern,0
› Sub Ohm Juice,Not Dark Pattern,0
Hurry up! Sales Ends in DAYS HRS MINS SECS by Beeketing,Urgency,1
Need a Hand?,Not Dark Pattern,0
"PROTECT YOUR SOFA! Your Humblebum Sofa in Thatch house fabric will look wicked! Why not add Castelan Fabric Protection to protect your new squish machine against wine spillages, messy TV dinners, and other disasters for just just £80?",Misdirection,1
All About Brands,Not Dark Pattern,0
Hurry! Only Limited Items Left,Scarcity,1
"Someone in Shelby twp, United States just bought Galaxy Note 8 10000mAh ZeroShock Battery Case 3 days ago",Social Proof,1
 Butterscotch Cakes ,Not Dark Pattern,0
Lifestyle / Music,Not Dark Pattern,0
60% OFF ENDS IN DAYS HOURS MINUTES SECONDS,Urgency,1
Colors Edit,Not Dark Pattern,0
No thanks. I don’t want to save money.,Misdirection,1
All About A-Z,Not Dark Pattern,0
"Chelsea in Burlington, Wisconsin bought Take Out The Boat Jumpsuit, Blackabout 13 minutes ago",Social Proof,1
Data Processor Privacy Policy https://cookieinformation.com/cookie-and-privacy-policy,Not Dark Pattern,0
FOR THE ULTIMATE EXPERIENCE: (Can select more than one),Misdirection,1
Flash Sale ends in SHOP NOW,Urgency,1
"No Thanks, I Don't Want a Free Gift",Misdirection,1
"GRACE from ORLANDO, United States bought Camouflage Jumpsuit 31 minutes ago          ",Social Proof,1
Mixing & Measuring,Not Dark Pattern,0
2 customers recently bought it,Social Proof,1
Many people have purchased this wine today,Social Proof,1
Give a Gift,Not Dark Pattern,0
You left 2 items in your bag Released in: 29 minutes :07 seconds,Urgency,1
"Gorgeous, lasting high-quality hair color—crafted in Italy",Not Dark Pattern,0
Someone in Louisville Kentucky United States Purchased Gold Presidential Bracelet With Watch Buckle 9 hours ago,Social Proof,1
"Nice choice. Did you know you’re missing out on these deals with the item in your cart. Suit + Shirt + Tie now $599.99* - Shop Suits, Shirts and Ties Or Get 2 Suit Packages for $1100*",Misdirection,1
"estiven in Deer Park, United States purchased PreWash™ 4 oz",Social Proof,1
Anniversary Gifts by Year,Not Dark Pattern,0
Audio & Graphics Tablets,Not Dark Pattern,0
"NO, I'D RATHER PAY FULL PRICE",Misdirection,1
"is full of sorrow and joy that weaves untold life stories of its characters, exploring relationships, illness and loss * Manchester Weekly News *",Not Dark Pattern,0
Limited stock!,Scarcity,1
Flat Top,Not Dark Pattern,0
"No, I'd rather pay full price.",Misdirection,1
Your order is reserved for 09:45 minutes!,Urgency,1
"No thanks, I’d rather pay !",Misdirection,1
Used Rifles,Not Dark Pattern,0
Only 20 left,Scarcity,1
 View product View SAA Standard Membership Renewal - Credit/Debit Card - One Year Only ,Not Dark Pattern,0
2day Job Left,Urgency,1
1 other customers have this item in their shopping cart,Social Proof,1
25% OFF SELECTED JACKETS Limited Time,Urgency,1
WAX Jeans,Not Dark Pattern,0
We guarantee to match a lower online price.,Not Dark Pattern,0
I already have this item. Do not add this to cart,Misdirection,1
Imported,Not Dark Pattern,0
127 People viewed this product this week,Social Proof,1
Shop the Look,Not Dark Pattern,0
Women's Go-Tos,Not Dark Pattern,0
iPhone and GPS Pouches,Not Dark Pattern,0
Someone in Brooklyn bought,Social Proof,1
Vacation One Shoulder Loosen Long Sleeve Woven Dress,Not Dark Pattern,0
Personalised Gifts »,Not Dark Pattern,0
3Days01:49:51 Left,Urgency,1
"No thanks, I’d rather not win.",Misdirection,1
* *,Not Dark Pattern,0
"Mounif ield Pittsburgh, United States purchased",Social Proof,1
User interface customization persistent cookies are used to store a user’s preference regarding a service. Please note that these cookies are exempt from consent.,Not Dark Pattern,0
Clearance! Only 4 left in stock.,Scarcity,1
You've made the starting lineup. Be on the look out for an exclusive offer for signing up.,Not Dark Pattern,0
"No thanks, I don't like winning",Misdirection,1
"No Thanks, I Really Want a Discount",Misdirection,1
11 people viewed this today!,Social Proof,1
Continue with Facebook Continue with Google,Not Dark Pattern,0
 Take time to pay.,Not Dark Pattern,0
School Shoes »,Not Dark Pattern,0
 Salt Bender Tank and Shorts Combo ,Not Dark Pattern,0
"19,302 people have added this item to cart",Social Proof,1
Only 1 left in online stock,Scarcity,1
"No thanks, I don't want a free gift.",Misdirection,1
